1:   java -Xmx200m -jar /app/ts-route-plan-service-1.0.jar
0000000000400000      4K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000600000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
0000000000601000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
00007f277c000000   2496K rw---   [ anon ]
00007f277c270000  63040K -----   [ anon ]
00007f2780000000   2092K rw---   [ anon ]
00007f278020b000  63444K -----   [ anon ]
00007f2784000000  11852K rw---   [ anon ]
00007f2784b93000  53684K -----   [ anon ]
00007f2788000000  18848K rw---   [ anon ]
00007f2789268000  46688K -----   [ anon ]
00007f278c000000  15344K rw---   [ anon ]
00007f278cefc000  50192K -----   [ anon ]
00007f2790000000  18244K rw---   [ anon ]
00007f27911d1000  47292K -----   [ anon ]
00007f2794000000  17704K rw---   [ anon ]
00007f279514a000  47832K -----   [ anon ]
00007f2798000000  13204K rw---   [ anon ]
00007f2798ce5000  52332K -----   [ anon ]
00007f279c000000  17324K rw---   [ anon ]
00007f279d0eb000  48212K -----   [ anon ]
00007f27a0000000  16972K rw---   [ anon ]
00007f27a1093000  48564K -----   [ anon ]
00007f27a4000000  30968K rw---   [ anon ]
00007f27a5e3e000  34568K -----   [ anon ]
00007f27a8000000  15628K rw---   [ anon ]
00007f27a8f43000  49908K -----   [ anon ]
00007f27ac000000  15612K rw---   [ anon ]
00007f27acf3f000  49924K -----   [ anon ]
00007f27b0000000  13736K rw---   [ anon ]
00007f27b0d6a000  51800K -----   [ anon ]
00007f27b4000000    132K rw---   [ anon ]
00007f27b4021000  65404K -----   [ anon ]
00007f27b8000000    132K rw---   [ anon ]
00007f27b8021000  65404K -----   [ anon ]
00007f27bc000000    628K rw---   [ anon ]
00007f27bc09d000  64908K -----   [ anon ]
00007f27c0000000    132K rw---   [ anon ]
00007f27c0021000  65404K -----   [ anon ]
00007f27c4000000    132K rw---   [ anon ]
00007f27c4021000  65404K -----   [ anon ]
00007f27c8000000    132K rw---   [ anon ]
00007f27c8021000  65404K -----   [ anon ]
00007f27cc000000    132K rw---   [ anon ]
00007f27cc021000  65404K -----   [ anon ]
00007f27d4000000    132K rw---   [ anon ]
00007f27d4021000  65404K -----   [ anon ]
00007f27da9b2000     12K -----   [ anon ]
00007f27da9b5000   1016K rw---   [ anon ]
00007f27daab3000     12K -----   [ anon ]
00007f27daab6000   1016K rw---   [ anon ]
00007f27dabb4000     12K -----   [ anon ]
00007f27dabb7000   1016K rw---   [ anon ]
00007f27dacb5000     12K -----   [ anon ]
00007f27dacb8000   1016K rw---   [ anon ]
00007f27dadb6000     12K -----   [ anon ]
00007f27dadb9000   1016K rw---   [ anon ]
00007f27daeb7000     12K -----   [ anon ]
00007f27daeba000   1016K rw---   [ anon ]
00007f27dafb8000     12K -----   [ anon ]
00007f27dafbb000   1016K rw---   [ anon ]
00007f27db0b9000     12K -----   [ anon ]
00007f27db0bc000   1016K rw---   [ anon ]
00007f27db1ba000     12K -----   [ anon ]
00007f27db1bd000   1016K rw---   [ anon ]
00007f27db2bb000     12K -----   [ anon ]
00007f27db2be000   1016K rw---   [ anon ]
00007f27db3bc000     12K -----   [ anon ]
00007f27db3bf000   1016K rw---   [ anon ]
00007f27db4bd000     12K -----   [ anon ]
00007f27db4c0000   1016K rw---   [ anon ]
00007f27db5be000     12K -----   [ anon ]
00007f27db5c1000   1016K rw---   [ anon ]
00007f27db6bf000     12K -----   [ anon ]
00007f27db6c2000   1016K rw---   [ anon ]
00007f27db7c0000     12K -----   [ anon ]
00007f27db7c3000   3064K rw---   [ anon ]
00007f27dbaff000   1792K rw---   [ anon ]
00007f27dbcbf000    256K -----   [ anon ]
00007f27dbcff000   2048K rw---   [ anon ]
00007f27dbeff000     12K -----   [ anon ]
00007f27dbf02000   1016K rw---   [ anon ]
00007f27dc000000    132K rw---   [ anon ]
00007f27dc021000  65404K -----   [ anon ]
00007f27e0000000    132K rw---   [ anon ]
00007f27e0021000  65404K -----   [ anon ]
00007f27e4000000    132K rw---   [ anon ]
00007f27e4021000  65404K -----   [ anon ]
00007f27e8080000   2048K rw---   [ anon ]
00007f27e8280000   2048K rw---   [ anon ]
00007f27e84fe000     12K -----   [ anon ]
00007f27e8501000   3064K rw---   [ anon ]
00007f27e87ff000   2048K rw---   [ anon ]
00007f27e89ff000   2048K rw---   [ anon ]
00007f27e8bff000   2048K rw---   [ anon ]
00007f27e8dff000   2048K rw---   [ anon ]
00007f27e8fff000  49156K rw---   [ anon ]
00007f27ec000000    132K rw---   [ anon ]
00007f27ec021000  65404K -----   [ anon ]
00007f27f002a000     12K -----   [ anon ]
00007f27f002d000   1016K rw---   [ anon ]
00007f27f012b000     68K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnio.so
00007f27f013c000   2048K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnio.so
00007f27f033c000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnio.so
00007f27f033d000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnio.so
00007f27f033e000   2048K rw---   [ anon ]
00007f27f053e000   2048K rw---   [ anon ]
00007f27f073e000     12K -----   [ anon ]
00007f27f0741000   3064K rw---   [ anon ]
00007f27f0a3f000     92K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnet.so
00007f27f0a56000   2044K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnet.so
00007f27f0c55000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnet.so
00007f27f0c56000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libnet.so
00007f27f0c57000     36K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libmanagement.so
00007f27f0c60000   2044K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libmanagement.so
00007f27f0e5f000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libmanagement.so
00007f27f0e60000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libmanagement.so
00007f27f0e61000      4K -----   [ anon ]
00007f27f0e62000   1024K rw---   [ anon ]
00007f27f0f62000     12K -----   [ anon ]
00007f27f0f65000   1016K rw---   [ anon ]
00007f27f1063000     12K -----   [ anon ]
00007f27f1066000   1016K rw---   [ anon ]
00007f27f1164000     12K -----   [ anon ]
00007f27f1167000   1016K rw---   [ anon ]
00007f27f1265000     12K -----   [ anon ]
00007f27f1268000   1016K rw---   [ anon ]
00007f27f1366000     12K -----   [ anon ]
00007f27f1369000   1016K rw---   [ anon ]
00007f27f1467000     12K -----   [ anon ]
00007f27f146a000   1016K rw---   [ anon ]
00007f27f1568000     12K -----   [ anon ]
00007f27f156b000   1016K rw---   [ anon ]
00007f27f1669000     12K -----   [ anon ]
00007f27f166c000   1016K rw---   [ anon ]
00007f27f176a000     12K -----   [ anon ]
00007f27f176d000   1016K rw---   [ anon ]
00007f27f186b000     12K -----   [ anon ]
00007f27f186e000   1016K rw---   [ anon ]
00007f27f196c000     12K -----   [ anon ]
00007f27f196f000   1016K rw---   [ anon ]
00007f27f1a6d000     12K -----   [ anon ]
00007f27f1a70000   1016K rw---   [ anon ]
00007f27f1b6e000     12K -----   [ anon ]
00007f27f1b71000   1016K rw---   [ anon ]
00007f27f1c6f000     12K -----   [ anon ]
00007f27f1c72000   1016K rw---   [ anon ]
00007f27f1d70000     12K -----   [ anon ]
00007f27f1d73000   1016K rw---   [ anon ]
00007f27f1e71000     12K -----   [ anon ]
00007f27f1e74000   1016K rw---   [ anon ]
00007f27f1f72000     12K -----   [ anon ]
00007f27f1f75000   1016K rw---   [ anon ]
00007f27f2073000     12K -----   [ anon ]
00007f27f2076000   1016K rw---   [ anon ]
00007f27f2174000     12K -----   [ anon ]
00007f27f2177000   1016K rw---   [ anon ]
00007f27f2275000     12K -----   [ anon ]
00007f27f2278000   1016K rw---   [ anon ]
00007f27f2376000   1468K r---- /usr/lib/locale/C.UTF-8/LC_COLLATE
00007f27f24e5000     12K -----   [ anon ]
00007f27f24e8000   1016K rw---   [ anon ]
00007f27f25e6000     12K -----   [ anon ]
00007f27f25e9000   1016K rw---   [ anon ]
00007f27f26e7000      4K -----   [ anon ]
00007f27f26e8000  25696K rw---   [ anon ]
00007f27f4000000    132K rw---   [ anon ]
00007f27f4021000  65404K -----   [ anon ]
00007f27f80c1000  64764K rw---   [ anon ]
00007f27fc000000    132K rw---   [ anon ]
00007f27fc021000  65404K -----   [ anon ]
00007f2800000000    132K rw---   [ anon ]
00007f2800021000  65404K -----   [ anon ]
00007f2804000000    132K rw---   [ anon ]
00007f2804021000  65404K -----   [ anon ]
00007f2808000000    132K rw---   [ anon ]
00007f2808021000  65404K -----   [ anon ]
00007f280c000000    132K rw---   [ anon ]
00007f280c021000  65404K -----   [ anon ]
00007f2810000000    132K rw---   [ anon ]
00007f2810021000  65404K -----   [ anon ]
00007f2814000000    132K rw---   [ anon ]
00007f2814021000  65404K -----   [ anon ]
00007f2818000000    132K rw---   [ anon ]
00007f2818021000  65404K -----   [ anon ]
00007f281c000000    132K rw---   [ anon ]
00007f281c021000  65404K -----   [ anon ]
00007f2820000000    132K rw---   [ anon ]
00007f2820021000  65404K -----   [ anon ]
00007f2824000000    132K rw---   [ anon ]
00007f2824021000  65404K -----   [ anon ]
00007f2828000000    132K rw---   [ anon ]
00007f2828021000  65404K -----   [ anon ]
00007f282c000000    132K rw---   [ anon ]
00007f282c021000  65404K -----   [ anon ]
00007f2830000000    132K rw---   [ anon ]
00007f2830021000  65404K -----   [ anon ]
00007f2834000000    132K rw---   [ anon ]
00007f2834021000  65404K -----   [ anon ]
00007f2838000000    132K rw---   [ anon ]
00007f2838021000  65404K -----   [ anon ]
00007f283c000000    132K rw---   [ anon ]
00007f283c021000  65404K -----   [ anon ]
00007f2840000000    132K rw---   [ anon ]
00007f2840021000  65404K -----   [ anon ]
00007f2844000000    132K rw---   [ anon ]
00007f2844021000  65404K -----   [ anon ]
00007f2848000000    132K rw---   [ anon ]
00007f2848021000  65404K -----   [ anon ]
00007f284c000000    132K rw---   [ anon ]
00007f284c021000  65404K -----   [ anon ]
00007f2850000000    132K rw---   [ anon ]
00007f2850021000  65404K -----   [ anon ]
00007f2854000000    132K rw---   [ anon ]
00007f2854021000  65404K -----   [ anon ]
00007f2858000000    132K rw---   [ anon ]
00007f2858021000  65404K -----   [ anon ]
00007f285c000000    132K rw---   [ anon ]
00007f285c021000  65404K -----   [ anon ]
00007f2860000000    132K rw---   [ anon ]
00007f2860021000  65404K -----   [ anon ]
00007f2864000000    132K rw---   [ anon ]
00007f2864021000  65404K -----   [ anon ]
00007f2868000000    132K rw---   [ anon ]
00007f2868021000  65404K -----   [ anon ]
00007f286c000000    132K rw---   [ anon ]
00007f286c021000  65404K -----   [ anon ]
00007f2870000000    132K rw---   [ anon ]
00007f2870021000  65404K -----   [ anon ]
00007f2874000000    132K rw---   [ anon ]
00007f2874021000  65404K -----   [ anon ]
00007f2878000000    132K rw---   [ anon ]
00007f2878021000  65404K -----   [ anon ]
00007f287c000000    132K rw---   [ anon ]
00007f287c021000  65404K -----   [ anon ]
00007f2880000000    132K rw---   [ anon ]
00007f2880021000  65404K -----   [ anon ]
00007f2884000000    132K rw---   [ anon ]
00007f2884021000  65404K -----   [ anon ]
00007f2888000000    132K rw---   [ anon ]
00007f2888021000  65404K -----   [ anon ]
00007f288c000000    132K rw---   [ anon ]
00007f288c021000  65404K -----   [ anon ]
00007f2890000000    132K rw---   [ anon ]
00007f2890021000  65404K -----   [ anon ]
00007f2894000000    132K rw---   [ anon ]
00007f2894021000  65404K -----   [ anon ]
00007f2898000000    132K rw---   [ anon ]
00007f2898021000  65404K -----   [ anon ]
00007f289c000000    132K rw---   [ anon ]
00007f289c021000  65404K -----   [ anon ]
00007f28a0000000    132K rw---   [ anon ]
00007f28a0021000  65404K -----   [ anon ]
00007f28a4000000    132K rw---   [ anon ]
00007f28a4021000  65404K -----   [ anon ]
00007f28a8000000    132K rw---   [ anon ]
00007f28a8021000  65404K -----   [ anon ]
00007f28ac000000    132K rw---   [ anon ]
00007f28ac021000  65404K -----   [ anon ]
00007f28b0000000    132K rw---   [ anon ]
00007f28b0021000  65404K -----   [ anon ]
00007f28b4000000    132K rw---   [ anon ]
00007f28b4021000  65404K -----   [ anon ]
00007f28b8000000    132K rw---   [ anon ]
00007f28b8021000  65404K -----   [ anon ]
00007f28bc000000    132K rw---   [ anon ]
00007f28bc021000  65404K -----   [ anon ]
00007f28c00c1000  64764K rw---   [ anon ]
00007f28c4000000    132K rw---   [ anon ]
00007f28c4021000  65404K -----   [ anon ]
00007f28c8000000    132K rw---   [ anon ]
00007f28c8021000  65404K -----   [ anon ]
00007f28cc000000    132K rw---   [ anon ]
00007f28cc021000  65404K -----   [ anon ]
00007f28d0000000    132K rw---   [ anon ]
00007f28d0021000  65404K -----   [ anon ]
00007f28d4000000    132K rw---   [ anon ]
00007f28d4021000  65404K -----   [ anon ]
00007f28d807a000     16K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jsse.jar
00007f28d807e000     20K r--s- /app/ts-route-plan-service-1.0.jar
00007f28d8083000     12K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/icedtea-sound.jar
00007f28d8086000    108K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/nashorn.jar
00007f28d80a1000    108K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/cldrdata.jar
00007f28d80bc000  43484K rw---   [ anon ]
00007f28dab33000   1848K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar
00007f28dad01000  15828K rw---   [ anon ]
00007f28dbc76000      4K -----   [ anon ]
00007f28dbc77000   1024K rw---   [ anon ]
00007f28dbd77000      4K -----   [ anon ]
00007f28dbd78000   1024K rw---   [ anon ]
00007f28dbe78000      4K -----   [ anon ]
00007f28dbe79000   1024K rw---   [ anon ]
00007f28dbf79000      4K -----   [ anon ]
00007f28dbf7a000   1024K rw---   [ anon ]
00007f28dc07a000      4K -----   [ anon ]
00007f28dc07b000   1024K rw---   [ anon ]
00007f28dc17b000      4K -----   [ anon ]
00007f28dc17c000   1024K rw---   [ anon ]
00007f28dc27c000      4K -----   [ anon ]
00007f28dc27d000   1024K rw---   [ anon ]
00007f28dc37d000      4K -----   [ anon ]
00007f28dc37e000   1024K rw---   [ anon ]
00007f28dc47e000      4K -----   [ anon ]
00007f28dc47f000   1024K rw---   [ anon ]
00007f28dc57f000      4K -----   [ anon ]
00007f28dc580000   1024K rw---   [ anon ]
00007f28dc680000      4K -----   [ anon ]
00007f28dc681000   1024K rw---   [ anon ]
00007f28dc781000      4K -----   [ anon ]
00007f28dc782000   1024K rw---   [ anon ]
00007f28dc882000      4K -----   [ anon ]
00007f28dc883000   1024K rw---   [ anon ]
00007f28dc983000      4K -----   [ anon ]
00007f28dc984000   1024K rw---   [ anon ]
00007f28dca84000      4K -----   [ anon ]
00007f28dca85000   1024K rw---   [ anon ]
00007f28dcb85000      4K -----   [ anon ]
00007f28dcb86000   1024K rw---   [ anon ]
00007f28dcc86000      4K -----   [ anon ]
00007f28dcc87000   1024K rw---   [ anon ]
00007f28dcd87000      4K -----   [ anon ]
00007f28dcd88000   1024K rw---   [ anon ]
00007f28dce88000      4K -----   [ anon ]
00007f28dce89000   1024K rw---   [ anon ]
00007f28dcf89000      4K -----   [ anon ]
00007f28dcf8a000   1024K rw---   [ anon ]
00007f28dd08a000      4K -----   [ anon ]
00007f28dd08b000   1024K rw---   [ anon ]
00007f28dd18b000      4K -----   [ anon ]
00007f28dd18c000   1024K rw---   [ anon ]
00007f28dd28c000      4K -----   [ anon ]
00007f28dd28d000   1024K rw---   [ anon ]
00007f28dd38d000      4K -----   [ anon ]
00007f28dd38e000   1024K rw---   [ anon ]
00007f28dd48e000      4K -----   [ anon ]
00007f28dd48f000   1024K rw---   [ anon ]
00007f28dd58f000      4K -----   [ anon ]
00007f28dd590000   1024K rw---   [ anon ]
00007f28dd690000      4K -----   [ anon ]
00007f28dd691000   1024K rw---   [ anon ]
00007f28dd791000      4K -----   [ anon ]
00007f28dd792000   1024K rw---   [ anon ]
00007f28dd892000      4K -----   [ anon ]
00007f28dd893000   1024K rw---   [ anon ]
00007f28dd993000      4K -----   [ anon ]
00007f28dd994000   1024K rw---   [ anon ]
00007f28dda94000      4K -----   [ anon ]
00007f28dda95000   1024K rw---   [ anon ]
00007f28ddb95000      4K -----   [ anon ]
00007f28ddb96000   1024K rw---   [ anon ]
00007f28ddc96000      4K -----   [ anon ]
00007f28ddc97000   1024K rw---   [ anon ]
00007f28ddd97000      4K -----   [ anon ]
00007f28ddd98000   1024K rw---   [ anon ]
00007f28dde98000      4K -----   [ anon ]
00007f28dde99000   1024K rw---   [ anon ]
00007f28ddf99000      4K -----   [ anon ]
00007f28ddf9a000   1024K rw---   [ anon ]
00007f28de09a000      4K -----   [ anon ]
00007f28de09b000   1024K rw---   [ anon ]
00007f28de19b000      4K -----   [ anon ]
00007f28de19c000   1024K rw---   [ anon ]
00007f28de29c000      4K -----   [ anon ]
00007f28de29d000   1024K rw---   [ anon ]
00007f28de39d000      4K -----   [ anon ]
00007f28de39e000   1024K rw---   [ anon ]
00007f28de49e000      4K -----   [ anon ]
00007f28de49f000   1024K rw---   [ anon ]
00007f28de59f000      4K -----   [ anon ]
00007f28de5a0000   1024K rw---   [ anon ]
00007f28de6a0000      4K -----   [ anon ]
00007f28de6a1000   1024K rw---   [ anon ]
00007f28de7a1000      4K -----   [ anon ]
00007f28de7a2000   1024K rw---   [ anon ]
00007f28de8a2000      4K -----   [ anon ]
00007f28de8a3000   1024K rw---   [ anon ]
00007f28de9a3000      4K -----   [ anon ]
00007f28de9a4000   1024K rw---   [ anon ]
00007f28deaa4000      4K -----   [ anon ]
00007f28deaa5000   1024K rw---   [ anon ]
00007f28deba5000      4K -----   [ anon ]
00007f28deba6000   1024K rw---   [ anon ]
00007f28deca6000      4K -----   [ anon ]
00007f28deca7000   1024K rw---   [ anon ]
00007f28deda7000      4K -----   [ anon ]
00007f28deda8000   1024K rw---   [ anon ]
00007f28deea8000      4K -----   [ anon ]
00007f28deea9000   1024K rw---   [ anon ]
00007f28defa9000      4K -----   [ anon ]
00007f28defaa000   1024K rw---   [ anon ]
00007f28df0aa000      4K -----   [ anon ]
00007f28df0ab000   1024K rw---   [ anon ]
00007f28df1ab000      4K -----   [ anon ]
00007f28df1ac000   1024K rw---   [ anon ]
00007f28df2ac000      4K -----   [ anon ]
00007f28df2ad000   1024K rw---   [ anon ]
00007f28df3ad000      4K -----   [ anon ]
00007f28df3ae000   1024K rw---   [ anon ]
00007f28df4ae000      4K -----   [ anon ]
00007f28df4af000   1024K rw---   [ anon ]
00007f28df5af000      4K -----   [ anon ]
00007f28df5b0000   1024K rw---   [ anon ]
00007f28df6b0000      4K -----   [ anon ]
00007f28df6b1000   1024K rw---   [ anon ]
00007f28df7b1000      4K -----   [ anon ]
00007f28df7b2000   1024K rw---   [ anon ]
00007f28df8b2000      4K -----   [ anon ]
00007f28df8b3000   1024K rw---   [ anon ]
00007f28df9b3000      4K -----   [ anon ]
00007f28df9b4000   1024K rw---   [ anon ]
00007f28dfab4000      4K -----   [ anon ]
00007f28dfab5000   1400K rw---   [ anon ]
00007f28dfc13000   3464K -----   [ anon ]
00007f28dff75000  24000K rwx--   [ anon ]
00007f28e16e5000 221760K -----   [ anon ]
00007f28eef75000     32K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libzip.so
00007f28eef7d000   2044K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libzip.so
00007f28ef17c000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libzip.so
00007f28ef17d000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libzip.so
00007f28ef17e000     44K r-x-- /lib/x86_64-linux-gnu/libnss_files-2.19.so
00007f28ef189000   2044K ----- /lib/x86_64-linux-gnu/libnss_files-2.19.so
00007f28ef388000      4K r---- /lib/x86_64-linux-gnu/libnss_files-2.19.so
00007f28ef389000      4K rw--- /lib/x86_64-linux-gnu/libnss_files-2.19.so
00007f28ef38a000     40K r-x-- /lib/x86_64-linux-gnu/libnss_nis-2.19.so
00007f28ef394000   2044K ----- /lib/x86_64-linux-gnu/libnss_nis-2.19.so
00007f28ef593000      4K r---- /lib/x86_64-linux-gnu/libnss_nis-2.19.so
00007f28ef594000      4K rw--- /lib/x86_64-linux-gnu/libnss_nis-2.19.so
00007f28ef595000     84K r-x-- /lib/x86_64-linux-gnu/libnsl-2.19.so
00007f28ef5aa000   2044K ----- /lib/x86_64-linux-gnu/libnsl-2.19.so
00007f28ef7a9000      4K r---- /lib/x86_64-linux-gnu/libnsl-2.19.so
00007f28ef7aa000      4K rw--- /lib/x86_64-linux-gnu/libnsl-2.19.so
00007f28ef7ab000      8K rw---   [ anon ]
00007f28ef7ad000     28K r-x-- /lib/x86_64-linux-gnu/libnss_compat-2.19.so
00007f28ef7b4000   2044K ----- /lib/x86_64-linux-gnu/libnss_compat-2.19.so
00007f28ef9b3000      4K r---- /lib/x86_64-linux-gnu/libnss_compat-2.19.so
00007f28ef9b4000      4K rw--- /lib/x86_64-linux-gnu/libnss_compat-2.19.so
00007f28ef9b5000    184K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libjava.so
00007f28ef9e3000   2044K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libjava.so
00007f28efbe2000      4K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libjava.so
00007f28efbe3000      8K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libjava.so
00007f28efbe5000     60K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libverify.so
00007f28efbf4000   2048K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libverify.so
00007f28efdf4000     12K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libverify.so
00007f28efdf7000      4K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/libverify.so
00007f28efdf8000     28K r-x-- /lib/x86_64-linux-gnu/librt-2.19.so
00007f28efdff000   2044K ----- /lib/x86_64-linux-gnu/librt-2.19.so
00007f28efffe000      4K r---- /lib/x86_64-linux-gnu/librt-2.19.so
00007f28effff000      4K rw--- /lib/x86_64-linux-gnu/librt-2.19.so
00007f28f0000000  34932K rw---   [ anon ]
00007f28f221d000  30604K -----   [ anon ]
00007f28f4000000     16K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunpkcs11.jar
00007f28f4004000     40K r--s- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/localedata.jar
00007f28f400e000     88K r-x-- /lib/x86_64-linux-gnu/libgcc_s.so.1
00007f28f4024000   2044K ----- /lib/x86_64-linux-gnu/libgcc_s.so.1
00007f28f4223000      4K rw--- /lib/x86_64-linux-gnu/libgcc_s.so.1
00007f28f4224000   1024K r-x-- /lib/x86_64-linux-gnu/libm-2.19.so
00007f28f4324000   2044K ----- /lib/x86_64-linux-gnu/libm-2.19.so
00007f28f4523000      4K r---- /lib/x86_64-linux-gnu/libm-2.19.so
00007f28f4524000      4K rw--- /lib/x86_64-linux-gnu/libm-2.19.so
00007f28f4525000    944K r-x-- /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.20
00007f28f4611000   2048K ----- /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.20
00007f28f4811000     32K r---- /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.20
00007f28f4819000      8K rw--- /usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.20
00007f28f481b000     84K rw---   [ anon ]
00007f28f4830000  12892K r-x-- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/server/libjvm.so
00007f28f54c7000   2044K ----- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/server/libjvm.so
00007f28f56c6000    652K r---- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/server/libjvm.so
00007f28f5769000    164K rw--- /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/amd64/server/libjvm.so
00007f28f5792000    196K rw---   [ anon ]
00007f28f57c3000   1668K r-x-- /lib/x86_64-linux-gnu/libc-2.19.so
00007f28f5964000   2048K ----- /lib/x86_64-linux-gnu/libc-2.19.so
00007f28f5b64000     16K r---- /lib/x86_64-linux-gnu/libc-2.19.so
00007f28f5b68000      8K rw--- /lib/x86_64-linux-gnu/libc-2.19.so
00007f28f5b6a000     16K rw---   [ anon ]
