1:   java -Xmx200m -jar /app/ts-admin-user-service-1.0.jar
0000000000400000      4K r-x-- java
0000000000600000      4K r---- java
0000000000601000      4K rw--- java
00007fe5bc000000    132K rw---   [ anon ]
00007fe5bc021000  65404K -----   [ anon ]
00007fe5c0000000    132K rw---   [ anon ]
00007fe5c0021000  65404K -----   [ anon ]
00007fe5c8000000    132K rw---   [ anon ]
00007fe5c8021000  65404K -----   [ anon ]
00007fe5d0000000    132K rw---   [ anon ]
00007fe5d0021000  65404K -----   [ anon ]
00007fe5d8000000    132K rw---   [ anon ]
00007fe5d8021000  65404K -----   [ anon ]
00007fe5e0000000    132K rw---   [ anon ]
00007fe5e0021000  65404K -----   [ anon ]
00007fe5e43f3000     12K -----   [ anon ]
00007fe5e43f6000   1016K rw---   [ anon ]
00007fe5e44f4000     12K -----   [ anon ]
00007fe5e44f7000   1016K rw---   [ anon ]
00007fe5e45f5000     12K -----   [ anon ]
00007fe5e45f8000   1016K rw---   [ anon ]
00007fe5e46f6000     12K -----   [ anon ]
00007fe5e46f9000   1016K rw---   [ anon ]
00007fe5e47f7000     12K -----   [ anon ]
00007fe5e47fa000   1016K rw---   [ anon ]
00007fe5e48f8000     12K -----   [ anon ]
00007fe5e48fb000   1016K rw---   [ anon ]
00007fe5e49f9000     12K -----   [ anon ]
00007fe5e49fc000   1016K rw---   [ anon ]
00007fe5e4afa000     12K -----   [ anon ]
00007fe5e4afd000   1016K rw---   [ anon ]
00007fe5e4bfb000     12K -----   [ anon ]
00007fe5e4bfe000   1016K rw---   [ anon ]
00007fe5e4cfc000     12K -----   [ anon ]
00007fe5e4cff000   1016K rw---   [ anon ]
00007fe5e4dfd000     12K -----   [ anon ]
00007fe5e4e00000   1016K rw---   [ anon ]
00007fe5e4efe000     12K -----   [ anon ]
00007fe5e4f01000  50172K rw---   [ anon ]
00007fe5e8000000    132K rw---   [ anon ]
00007fe5e8021000  65404K -----   [ anon ]
00007fe5ec061000     12K -----   [ anon ]
00007fe5ec064000   1016K rw---   [ anon ]
00007fe5ec162000     12K -----   [ anon ]
00007fe5ec165000   1016K rw---   [ anon ]
00007fe5ec263000     12K -----   [ anon ]
00007fe5ec266000   2808K rw---   [ anon ]
00007fe5ec524000    256K -----   [ anon ]
00007fe5ec564000   2048K rw---   [ anon ]
00007fe5ec764000   2048K rw---   [ anon ]
00007fe5ec964000     12K -----   [ anon ]
00007fe5ec967000   3064K rw---   [ anon ]
00007fe5ecc65000   2048K rw---   [ anon ]
00007fe5ecee4000     12K -----   [ anon ]
00007fe5ecee7000   3064K rw---   [ anon ]
00007fe5ed1e5000   2048K rw---   [ anon ]
00007fe5ed3e5000   2048K rw---   [ anon ]
00007fe5ed5e5000   2048K rw---   [ anon ]
00007fe5ed7e5000   2048K rw---   [ anon ]
00007fe5eda27000     12K -----   [ anon ]
00007fe5eda2a000   1016K rw---   [ anon ]
00007fe5edb28000     68K r-x-- libnio.so
00007fe5edb39000   2048K ----- libnio.so
00007fe5edd39000      4K r---- libnio.so
00007fe5edd3a000      4K rw--- libnio.so
00007fe5edd3b000   2048K rw---   [ anon ]
00007fe5edf3b000   2048K rw---   [ anon ]
00007fe5ee13b000   2048K rw---   [ anon ]
00007fe5ee33b000     92K r-x-- libnet.so
00007fe5ee352000   2044K ----- libnet.so
00007fe5ee551000      4K r---- libnet.so
00007fe5ee552000      4K rw--- libnet.so
00007fe5ee553000     36K r-x-- libmanagement.so
00007fe5ee55c000   2044K ----- libmanagement.so
00007fe5ee75b000      4K r---- libmanagement.so
00007fe5ee75c000      4K rw--- libmanagement.so
00007fe5ee77a000     12K -----   [ anon ]
00007fe5ee77d000   1016K rw---   [ anon ]
00007fe5ee87b000      4K -----   [ anon ]
00007fe5ee87c000   1024K rw---   [ anon ]
00007fe5ee97c000     12K -----   [ anon ]
00007fe5ee97f000   1016K rw---   [ anon ]
00007fe5eea7d000     12K -----   [ anon ]
00007fe5eea80000   1016K rw---   [ anon ]
00007fe5eeb7e000     12K -----   [ anon ]
00007fe5eeb81000   1016K rw---   [ anon ]
00007fe5eec7f000     12K -----   [ anon ]
00007fe5eec82000   1016K rw---   [ anon ]
00007fe5eed80000     12K -----   [ anon ]
00007fe5eed83000   1016K rw---   [ anon ]
00007fe5eee81000     12K -----   [ anon ]
00007fe5eee84000   1016K rw---   [ anon ]
00007fe5eef82000     12K -----   [ anon ]
00007fe5eef85000   1016K rw---   [ anon ]
00007fe5ef083000     12K -----   [ anon ]
00007fe5ef086000   1016K rw---   [ anon ]
00007fe5ef184000     12K -----   [ anon ]
00007fe5ef187000   1016K rw---   [ anon ]
00007fe5ef285000     12K -----   [ anon ]
00007fe5ef288000   1016K rw---   [ anon ]
00007fe5ef386000     12K -----   [ anon ]
00007fe5ef389000   1016K rw---   [ anon ]
00007fe5ef487000     12K -----   [ anon ]
00007fe5ef48a000   1016K rw---   [ anon ]
00007fe5ef588000     12K -----   [ anon ]
00007fe5ef58b000   1016K rw---   [ anon ]
00007fe5ef689000     12K -----   [ anon ]
00007fe5ef68c000   1016K rw---   [ anon ]
00007fe5ef78a000     12K -----   [ anon ]
00007fe5ef78d000   1016K rw---   [ anon ]
00007fe5ef88b000     12K -----   [ anon ]
00007fe5ef88e000   1016K rw---   [ anon ]
00007fe5ef98c000     12K -----   [ anon ]
00007fe5ef98f000   1016K rw---   [ anon ]
00007fe5efa8d000     12K -----   [ anon ]
00007fe5efa90000   1016K rw---   [ anon ]
00007fe5efb8e000     12K -----   [ anon ]
00007fe5efb91000   1016K rw---   [ anon ]
00007fe5efc8f000     12K -----   [ anon ]
00007fe5efc92000   1016K rw---   [ anon ]
00007fe5efd90000   1468K r---- LC_COLLATE
00007fe5efeff000     12K -----   [ anon ]
00007fe5eff02000   1016K rw---   [ anon ]
00007fe5f0000000    132K rw---   [ anon ]
00007fe5f0021000  65404K -----   [ anon ]
00007fe5f40c1000     12K -----   [ anon ]
00007fe5f40c4000   1016K rw---   [ anon ]
00007fe5f41c2000      4K -----   [ anon ]
00007fe5f41c3000  63732K rw---   [ anon ]
00007fe5f8000000    132K rw---   [ anon ]
00007fe5f8021000  65404K -----   [ anon ]
00007fe5fc0c1000  64764K rw---   [ anon ]
00007fe600000000    132K rw---   [ anon ]
00007fe600021000  65404K -----   [ anon ]
00007fe6040c1000  64764K rw---   [ anon ]
00007fe608000000    132K rw---   [ anon ]
00007fe608021000  65404K -----   [ anon ]
00007fe60c000000    132K rw---   [ anon ]
00007fe60c021000  65404K -----   [ anon ]
00007fe610000000    132K rw---   [ anon ]
00007fe610021000  65404K -----   [ anon ]
00007fe614000000    132K rw---   [ anon ]
00007fe614021000  65404K -----   [ anon ]
00007fe618000000    132K rw---   [ anon ]
00007fe618021000  65404K -----   [ anon ]
00007fe61c000000    132K rw---   [ anon ]
00007fe61c021000  65404K -----   [ anon ]
00007fe620000000    132K rw---   [ anon ]
00007fe620021000  65404K -----   [ anon ]
00007fe624000000    132K rw---   [ anon ]
00007fe624021000  65404K -----   [ anon ]
00007fe628000000    132K rw---   [ anon ]
00007fe628021000  65404K -----   [ anon ]
00007fe62c000000    132K rw---   [ anon ]
00007fe62c021000  65404K -----   [ anon ]
00007fe630000000    132K rw---   [ anon ]
00007fe630021000  65404K -----   [ anon ]
00007fe634000000    132K rw---   [ anon ]
00007fe634021000  65404K -----   [ anon ]
00007fe638000000    132K rw---   [ anon ]
00007fe638021000  65404K -----   [ anon ]
00007fe63c02f000     16K r--s- jsse.jar
00007fe63c033000     20K r--s- ts-admin-user-service-1.0.jar
00007fe63c038000     12K r--s- icedtea-sound.jar
00007fe63c03b000    108K r--s- nashorn.jar
00007fe63c056000     16K r--s- sunpkcs11.jar
00007fe63c05a000    108K r--s- cldrdata.jar
00007fe63c075000     40K r--s- localedata.jar
00007fe63c07f000   5140K rw---   [ anon ]
00007fe63c584000   1848K r--s- rt.jar
00007fe63c752000  15828K rw---   [ anon ]
00007fe63d6c7000      4K -----   [ anon ]
00007fe63d6c8000   1024K rw---   [ anon ]
00007fe63d7c8000      4K -----   [ anon ]
00007fe63d7c9000   1024K rw---   [ anon ]
00007fe63d8c9000      4K -----   [ anon ]
00007fe63d8ca000   1024K rw---   [ anon ]
00007fe63d9ca000      4K -----   [ anon ]
00007fe63d9cb000   1024K rw---   [ anon ]
00007fe63dacb000      4K -----   [ anon ]
00007fe63dacc000   1024K rw---   [ anon ]
00007fe63dbcc000      4K -----   [ anon ]
00007fe63dbcd000   1024K rw---   [ anon ]
00007fe63dccd000      4K -----   [ anon ]
00007fe63dcce000   1024K rw---   [ anon ]
00007fe63ddce000      4K -----   [ anon ]
00007fe63ddcf000   1024K rw---   [ anon ]
00007fe63decf000      4K -----   [ anon ]
00007fe63ded0000   1024K rw---   [ anon ]
00007fe63dfd0000      4K -----   [ anon ]
00007fe63dfd1000   1024K rw---   [ anon ]
00007fe63e0d1000      4K -----   [ anon ]
00007fe63e0d2000   1024K rw---   [ anon ]
00007fe63e1d2000      4K -----   [ anon ]
00007fe63e1d3000   1024K rw---   [ anon ]
00007fe63e2d3000      4K -----   [ anon ]
00007fe63e2d4000   1024K rw---   [ anon ]
00007fe63e3d4000      4K -----   [ anon ]
00007fe63e3d5000   1024K rw---   [ anon ]
00007fe63e4d5000      4K -----   [ anon ]
00007fe63e4d6000   1024K rw---   [ anon ]
00007fe63e5d6000      4K -----   [ anon ]
00007fe63e5d7000   1024K rw---   [ anon ]
00007fe63e6d7000      4K -----   [ anon ]
00007fe63e6d8000   1024K rw---   [ anon ]
00007fe63e7d8000      4K -----   [ anon ]
00007fe63e7d9000   1024K rw---   [ anon ]
00007fe63e8d9000      4K -----   [ anon ]
00007fe63e8da000   1024K rw---   [ anon ]
00007fe63e9da000      4K -----   [ anon ]
00007fe63e9db000   1024K rw---   [ anon ]
00007fe63eadb000      4K -----   [ anon ]
00007fe63eadc000   1024K rw---   [ anon ]
00007fe63ebdc000      4K -----   [ anon ]
00007fe63ebdd000   1024K rw---   [ anon ]
00007fe63ecdd000      4K -----   [ anon ]
00007fe63ecde000   1024K rw---   [ anon ]
00007fe63edde000      4K -----   [ anon ]
00007fe63eddf000   1024K rw---   [ anon ]
00007fe63eedf000      4K -----   [ anon ]
00007fe63eee0000   1024K rw---   [ anon ]
00007fe63efe0000      4K -----   [ anon ]
00007fe63efe1000   1024K rw---   [ anon ]
00007fe63f0e1000      4K -----   [ anon ]
00007fe63f0e2000   1024K rw---   [ anon ]
00007fe63f1e2000      4K -----   [ anon ]
00007fe63f1e3000   1024K rw---   [ anon ]
00007fe63f2e3000      4K -----   [ anon ]
00007fe63f2e4000   1024K rw---   [ anon ]
00007fe63f3e4000      4K -----   [ anon ]
00007fe63f3e5000   1024K rw---   [ anon ]
00007fe63f4e5000      4K -----   [ anon ]
00007fe63f4e6000   1024K rw---   [ anon ]
00007fe63f5e6000      4K -----   [ anon ]
00007fe63f5e7000   1024K rw---   [ anon ]
00007fe63f6e7000      4K -----   [ anon ]
00007fe63f6e8000   1024K rw---   [ anon ]
00007fe63f7e8000      4K -----   [ anon ]
00007fe63f7e9000   1024K rw---   [ anon ]
00007fe63f8e9000      4K -----   [ anon ]
00007fe63f8ea000   1024K rw---   [ anon ]
00007fe63f9ea000      4K -----   [ anon ]
00007fe63f9eb000   1024K rw---   [ anon ]
00007fe63faeb000      4K -----   [ anon ]
00007fe63faec000   1024K rw---   [ anon ]
00007fe63fbec000      4K -----   [ anon ]
00007fe63fbed000   1024K rw---   [ anon ]
00007fe63fced000      4K -----   [ anon ]
00007fe63fcee000   1024K rw---   [ anon ]
00007fe63fdee000      4K -----   [ anon ]
00007fe63fdef000   1024K rw---   [ anon ]
00007fe63feef000      4K -----   [ anon ]
00007fe63fef0000   1024K rw---   [ anon ]
00007fe63fff0000      4K -----   [ anon ]
00007fe63fff1000   1024K rw---   [ anon ]
00007fe6400f1000      4K -----   [ anon ]
00007fe6400f2000   1024K rw---   [ anon ]
00007fe6401f2000      4K -----   [ anon ]
00007fe6401f3000   1024K rw---   [ anon ]
00007fe6402f3000      4K -----   [ anon ]
00007fe6402f4000   1024K rw---   [ anon ]
00007fe6403f4000      4K -----   [ anon ]
00007fe6403f5000   1024K rw---   [ anon ]
00007fe6404f5000      4K -----   [ anon ]
00007fe6404f6000   1024K rw---   [ anon ]
00007fe6405f6000      4K -----   [ anon ]
00007fe6405f7000   1024K rw---   [ anon ]
00007fe6406f7000      4K -----   [ anon ]
00007fe6406f8000   1024K rw---   [ anon ]
00007fe6407f8000      4K -----   [ anon ]
00007fe6407f9000   1024K rw---   [ anon ]
00007fe6408f9000      4K -----   [ anon ]
00007fe6408fa000   1024K rw---   [ anon ]
00007fe6409fa000      4K -----   [ anon ]
00007fe6409fb000   1024K rw---   [ anon ]
00007fe640afb000      4K -----   [ anon ]
00007fe640afc000   1024K rw---   [ anon ]
00007fe640bfc000      4K -----   [ anon ]
00007fe640bfd000   1024K rw---   [ anon ]
00007fe640cfd000      4K -----   [ anon ]
00007fe640cfe000   1024K rw---   [ anon ]
00007fe640dfe000      4K -----   [ anon ]
00007fe640dff000   1024K rw---   [ anon ]
00007fe640eff000      4K -----   [ anon ]
00007fe640f00000   1024K rw---   [ anon ]
00007fe641000000  24320K rwx--   [ anon ]
00007fe6427c0000 221440K -----   [ anon ]
00007fe650000000  27396K rw---   [ anon ]
00007fe651ac1000  38140K -----   [ anon ]
00007fe654002000    308K rw---   [ anon ]
00007fe65404f000      4K -----   [ anon ]
00007fe654050000   1024K rw---   [ anon ]
00007fe654150000      4K -----   [ anon ]
00007fe654151000   1024K rw---   [ anon ]
00007fe654251000      4K -----   [ anon ]
00007fe654252000   1024K rw---   [ anon ]
00007fe654352000      4K -----   [ anon ]
00007fe654353000   1024K rw---   [ anon ]
00007fe654453000      4K -----   [ anon ]
00007fe654454000   1024K rw---   [ anon ]
00007fe654554000      4K -----   [ anon ]
00007fe654555000   1404K rw---   [ anon ]
00007fe6546b4000   3460K -----   [ anon ]
00007fe654a15000     32K r-x-- libzip.so
00007fe654a1d000   2044K ----- libzip.so
00007fe654c1c000      4K r---- libzip.so
00007fe654c1d000      4K rw--- libzip.so
00007fe654c1e000     44K r-x-- libnss_files-2.19.so
00007fe654c29000   2044K ----- libnss_files-2.19.so
00007fe654e28000      4K r---- libnss_files-2.19.so
00007fe654e29000      4K rw--- libnss_files-2.19.so
00007fe654e2a000     40K r-x-- libnss_nis-2.19.so
00007fe654e34000   2044K ----- libnss_nis-2.19.so
00007fe655033000      4K r---- libnss_nis-2.19.so
00007fe655034000      4K rw--- libnss_nis-2.19.so
00007fe655035000     84K r-x-- libnsl-2.19.so
00007fe65504a000   2044K ----- libnsl-2.19.so
00007fe655249000      4K r---- libnsl-2.19.so
00007fe65524a000      4K rw--- libnsl-2.19.so
00007fe65524b000      8K rw---   [ anon ]
00007fe65524d000     28K r-x-- libnss_compat-2.19.so
00007fe655254000   2044K ----- libnss_compat-2.19.so
00007fe655453000      4K r---- libnss_compat-2.19.so
00007fe655454000      4K rw--- libnss_compat-2.19.so
00007fe655455000    184K r-x-- libjava.so
00007fe655483000   2044K ----- libjava.so
00007fe655682000      4K r---- libjava.so
00007fe655683000      8K rw--- libjava.so
00007fe655685000     60K r-x-- libverify.so
00007fe655694000   2048K ----- libverify.so
00007fe655894000     12K r---- libverify.so
00007fe655897000      4K rw--- libverify.so
00007fe655898000     28K r-x-- librt-2.19.so
00007fe65589f000   2044K ----- librt-2.19.so
00007fe655a9e000      4K r---- librt-2.19.so
00007fe655a9f000      4K rw--- librt-2.19.so
00007fe655aa0000     88K r-x-- libgcc_s.so.1
00007fe655ab6000   2044K ----- libgcc_s.so.1
00007fe655cb5000      4K rw--- libgcc_s.so.1
00007fe655cb6000   1024K r-x-- libm-2.19.so
00007fe655db6000   2044K ----- libm-2.19.so
00007fe655fb5000      4K r---- libm-2.19.so
00007fe655fb6000      4K rw--- libm-2.19.so
00007fe655fb7000    944K r-x-- libstdc++.so.6.0.20
00007fe6560a3000   2048K ----- libstdc++.so.6.0.20
00007fe6562a3000     32K r---- libstdc++.so.6.0.20
00007fe6562ab000      8K rw--- libstdc++.so.6.0.20
00007fe6562ad000     84K rw---   [ anon ]
00007fe6562c2000  12892K r-x-- libjvm.so
00007fe656f59000   2044K ----- libjvm.so
00007fe657158000    652K r---- libjvm.so
00007fe6571fb000    164K rw--- libjvm.so
00007fe657224000    196K rw---   [ anon ]
00007fe657255000   1668K r-x-- libc-2.19.so
00007fe6573f6000   2048K ----- libc-2.19.so
00007fe6575f6000     16K r---- libc-2.19.so
00007fe6575fa000      8K rw--- libc-2.19.so
00007fe6575fc000     16K rw---   [ anon ]
00007fe657600000     12K r-x-- libdl-2.19.so
00007fe657603000   2044K ----- libdl-2.19.so
00007fe657802000      4K r---- libdl-2.19.so
00007fe657803000      4K rw--- libdl-2.19.so
00007fe657804000     56K r-x-- libjli.so
00007fe657812000   2044K ----- libjli.so
00007fe657a11000      4K r---- libjli.so
00007fe657a12000      4K rw--- libjli.so
00007fe657a13000    104K r-x-- libz.so.1.2.8
00007fe657a2d000   2044K ----- libz.so.1.2.8
00007fe657c2c000      4K r---- libz.so.1.2.8
00007fe657c2d000      4K rw--- libz.so.1.2.8
00007fe657c2e000     96K r-x-- libpthread-2.19.so
00007fe657c46000   2044K ----- libpthread-2.19.so
00007fe657e45000      4K r---- libpthread-2.19.so
00007fe657e46000      4K rw--- libpthread-2.19.so
00007fe657e47000     16K rw---   [ anon ]
00007fe657e4b000    128K r-x-- ld-2.19.so
00007fe657e6b000      8K r--s- sunec.jar
00007fe657e6d000     20K r--s- sunjce_provider.jar
00007fe657e72000      4K r--s- jaccess.jar
00007fe657e73000      4K r--s- zipfs.jar
00007fe657e74000      8K r--s- dnsns.jar
00007fe657e76000    152K r---- LC_CTYPE
00007fe657e9c000      4K r---- LC_NUMERIC
00007fe657e9d000      4K r---- LC_TIME
00007fe657e9e000      4K r---- LC_MONETARY
00007fe657e9f000      4K r---- SYS_LC_MESSAGES
00007fe657ea0000      4K r---- LC_PAPER
00007fe657ea1000      4K r---- LC_NAME
00007fe657ea2000      4K r---- LC_ADDRESS
00007fe657ea3000      4K r---- LC_TELEPHONE
00007fe657ea4000     28K r--s- gconv-modules.cache
00007fe657eab000    204K rw---   [ anon ]
00007fe657ede000     80K -----   [ anon ]
00007fe657ef2000    188K rw---   [ anon ]
00007fe657f21000     76K -----   [ anon ]
00007fe657f34000    140K rw---   [ anon ]
00007fe657f57000     32K rw-s- 1
00007fe657f5f000     12K -----   [ anon ]
00007fe657f62000   1036K rw---   [ anon ]
00007fe658065000      4K r---- LC_MEASUREMENT
00007fe658066000      4K r---- LC_IDENTIFICATION
00007fe658067000      4K rw---   [ anon ]
00007fe658068000      4K r----   [ anon ]
00007fe658069000      8K rw---   [ anon ]
00007fe65806b000      4K r---- ld-2.19.so
00007fe65806c000      4K rw--- ld-2.19.so
00007fe65806d000      4K rw---   [ anon ]
00007fff73ba4000    132K rw---   [ stack ]
00007fff73bdc000     12K r----   [ anon ]
00007fff73bdf000      8K r-x--   [ anon ]
ffffffffff600000      4K r-x--   [ anon ]
 total          8979532K
