1:   java -Xmx200m -jar /app/ts-execute-service-1.0.jar
0000000000400000      4K r-x-- java
0000000000600000      4K r---- java
0000000000601000      4K rw--- java
00007f2b00000000  10616K rw---   [ anon ]
00007f2b00a5e000  54920K -----   [ anon ]
00007f2b04000000  13472K rw---   [ anon ]
00007f2b04d28000  52064K -----   [ anon ]
00007f2b08000000  13120K rw---   [ anon ]
00007f2b08cd0000  52416K -----   [ anon ]
00007f2b0c000000  11884K rw---   [ anon ]
00007f2b0cb9b000  53652K -----   [ anon ]
00007f2b10000000    132K rw---   [ anon ]
00007f2b10021000  65404K -----   [ anon ]
00007f2b14000000  10352K rw---   [ anon ]
00007f2b14a1c000  55184K -----   [ anon ]
00007f2b18000000  10960K rw---   [ anon ]
00007f2b18ab4000  54576K -----   [ anon ]
00007f2b1c000000  17796K rw---   [ anon ]
00007f2b1d161000  47740K -----   [ anon ]
00007f2b20000000    132K rw---   [ anon ]
00007f2b20021000  65404K -----   [ anon ]
00007f2b24000000    132K rw---   [ anon ]
00007f2b24021000  65404K -----   [ anon ]
00007f2b28000000    132K rw---   [ anon ]
00007f2b28021000  65404K -----   [ anon ]
00007f2b2c000000    132K rw---   [ anon ]
00007f2b2c021000  65404K -----   [ anon ]
00007f2b30000000    132K rw---   [ anon ]
00007f2b30021000  65404K -----   [ anon ]
00007f2b38000000    132K rw---   [ anon ]
00007f2b38021000  65404K -----   [ anon ]
00007f2b40000000    132K rw---   [ anon ]
00007f2b40021000  65404K -----   [ anon ]
00007f2b48000000    132K rw---   [ anon ]
00007f2b48021000  65404K -----   [ anon ]
00007f2b50000000    132K rw---   [ anon ]
00007f2b50021000  65404K -----   [ anon ]
00007f2b58000000    132K rw---   [ anon ]
00007f2b58021000  65404K -----   [ anon ]
00007f2b60000000    132K rw---   [ anon ]
00007f2b60021000  65404K -----   [ anon ]
00007f2b68000000    132K rw---   [ anon ]
00007f2b68021000  65404K -----   [ anon ]
00007f2b70000000    132K rw---   [ anon ]
00007f2b70021000  65404K -----   [ anon ]
00007f2b78000000    132K rw---   [ anon ]
00007f2b78021000  65404K -----   [ anon ]
00007f2b80000000    132K rw---   [ anon ]
00007f2b80021000  65404K -----   [ anon ]
00007f2b88000000    132K rw---   [ anon ]
00007f2b88021000  65404K -----   [ anon ]
00007f2b90000000    132K rw---   [ anon ]
00007f2b90021000  65404K -----   [ anon ]
00007f2b98000000    132K rw---   [ anon ]
00007f2b98021000  65404K -----   [ anon ]
00007f2ba0000000    132K rw---   [ anon ]
00007f2ba0021000  65404K -----   [ anon ]
00007f2ba8000000    132K rw---   [ anon ]
00007f2ba8021000  65404K -----   [ anon ]
00007f2bb0000000    132K rw---   [ anon ]
00007f2bb0021000  65404K -----   [ anon ]
00007f2bb8000000    132K rw---   [ anon ]
00007f2bb8021000  65404K -----   [ anon ]
00007f2bc0000000    132K rw---   [ anon ]
00007f2bc0021000  65404K -----   [ anon ]
00007f2bc8000000    132K rw---   [ anon ]
00007f2bc8021000  65404K -----   [ anon ]
00007f2bd0000000    132K rw---   [ anon ]
00007f2bd0021000  65404K -----   [ anon ]
00007f2bd8000000    132K rw---   [ anon ]
00007f2bd8021000  65404K -----   [ anon ]
00007f2be0000000    132K rw---   [ anon ]
00007f2be0021000  65404K -----   [ anon ]
00007f2be8000000    132K rw---   [ anon ]
00007f2be8021000  65404K -----   [ anon ]
00007f2bee9f2000     12K -----   [ anon ]
00007f2bee9f5000   1016K rw---   [ anon ]
00007f2beeaf3000     12K -----   [ anon ]
00007f2beeaf6000   1016K rw---   [ anon ]
00007f2beebf4000     12K -----   [ anon ]
00007f2beebf7000   1016K rw---   [ anon ]
00007f2beecf5000     12K -----   [ anon ]
00007f2beecf8000   1016K rw---   [ anon ]
00007f2beedf6000     12K -----   [ anon ]
00007f2beedf9000   1016K rw---   [ anon ]
00007f2beeef7000     12K -----   [ anon ]
00007f2beeefa000   1016K rw---   [ anon ]
00007f2beeff8000     12K -----   [ anon ]
00007f2beeffb000   1016K rw---   [ anon ]
00007f2bef0f9000     12K -----   [ anon ]
00007f2bef0fc000   1016K rw---   [ anon ]
00007f2bef1fa000     12K -----   [ anon ]
00007f2bef1fd000   1016K rw---   [ anon ]
00007f2bef2fb000     12K -----   [ anon ]
00007f2bef2fe000   1016K rw---   [ anon ]
00007f2bef3fc000     12K -----   [ anon ]
00007f2bef3ff000   1016K rw---   [ anon ]
00007f2bef4fd000     12K -----   [ anon ]
00007f2bef500000   1016K rw---   [ anon ]
00007f2bef5fe000     12K -----   [ anon ]
00007f2bef601000   1016K rw---   [ anon ]
00007f2bef6ff000     12K -----   [ anon ]
00007f2bef702000   2808K rw---   [ anon ]
00007f2bef9c0000    256K -----   [ anon ]
00007f2befa00000   2048K rw---   [ anon ]
00007f2befc00000   2048K rw---   [ anon ]
00007f2befe00000   2048K rw---   [ anon ]
00007f2bf0000000    132K rw---   [ anon ]
00007f2bf0021000  65404K -----   [ anon ]
00007f2bf403b000     12K -----   [ anon ]
00007f2bf403e000   3064K rw---   [ anon ]
00007f2bf43bb000     12K -----   [ anon ]
00007f2bf43be000   3064K rw---   [ anon ]
00007f2bf46bc000   2048K rw---   [ anon ]
00007f2bf48bc000   2048K rw---   [ anon ]
00007f2bf4abc000   2048K rw---   [ anon ]
00007f2bf4cbc000   2048K rw---   [ anon ]
00007f2bf4efe000     12K -----   [ anon ]
00007f2bf4f01000  50172K rw---   [ anon ]
00007f2bf8000000    132K rw---   [ anon ]
00007f2bf8021000  65404K -----   [ anon ]
00007f2bfc000000   1144K rw---   [ anon ]
00007f2bfc11e000  64392K -----   [ anon ]
00007f2c00000000    132K rw---   [ anon ]
00007f2c00021000  65404K -----   [ anon ]
00007f2c0402a000     12K -----   [ anon ]
00007f2c0402d000   1016K rw---   [ anon ]
00007f2c0412b000     68K r-x-- libnio.so
00007f2c0413c000   2048K ----- libnio.so
00007f2c0433c000      4K r---- libnio.so
00007f2c0433d000      4K rw--- libnio.so
00007f2c0433e000   2048K rw---   [ anon ]
00007f2c0453e000   2048K rw---   [ anon ]
00007f2c0473e000     12K -----   [ anon ]
00007f2c04741000   3064K rw---   [ anon ]
00007f2c04a3f000     92K r-x-- libnet.so
00007f2c04a56000   2044K ----- libnet.so
00007f2c04c55000      4K r---- libnet.so
00007f2c04c56000      4K rw--- libnet.so
00007f2c04c57000     36K r-x-- libmanagement.so
00007f2c04c60000   2044K ----- libmanagement.so
00007f2c04e5f000      4K r---- libmanagement.so
00007f2c04e60000      4K rw--- libmanagement.so
00007f2c04e61000      4K -----   [ anon ]
00007f2c04e62000   1024K rw---   [ anon ]
00007f2c04f62000     12K -----   [ anon ]
00007f2c04f65000   1016K rw---   [ anon ]
00007f2c05063000     12K -----   [ anon ]
00007f2c05066000   1016K rw---   [ anon ]
00007f2c05164000     12K -----   [ anon ]
00007f2c05167000   1016K rw---   [ anon ]
00007f2c05265000     12K -----   [ anon ]
00007f2c05268000   1016K rw---   [ anon ]
00007f2c05366000     12K -----   [ anon ]
00007f2c05369000   1016K rw---   [ anon ]
00007f2c05467000     12K -----   [ anon ]
00007f2c0546a000   1016K rw---   [ anon ]
00007f2c05568000     12K -----   [ anon ]
00007f2c0556b000   1016K rw---   [ anon ]
00007f2c05669000     12K -----   [ anon ]
00007f2c0566c000   1016K rw---   [ anon ]
00007f2c0576a000     12K -----   [ anon ]
00007f2c0576d000   1016K rw---   [ anon ]
00007f2c0586b000     12K -----   [ anon ]
00007f2c0586e000   1016K rw---   [ anon ]
00007f2c0596c000     12K -----   [ anon ]
00007f2c0596f000   1016K rw---   [ anon ]
00007f2c05a6d000     12K -----   [ anon ]
00007f2c05a70000   1016K rw---   [ anon ]
00007f2c05b6e000     12K -----   [ anon ]
00007f2c05b71000   1016K rw---   [ anon ]
00007f2c05c6f000     12K -----   [ anon ]
00007f2c05c72000   1016K rw---   [ anon ]
00007f2c05d70000     12K -----   [ anon ]
00007f2c05d73000   1016K rw---   [ anon ]
00007f2c05e71000     12K -----   [ anon ]
00007f2c05e74000   1016K rw---   [ anon ]
00007f2c05f72000     12K -----   [ anon ]
00007f2c05f75000   1016K rw---   [ anon ]
00007f2c06073000     12K -----   [ anon ]
00007f2c06076000   1016K rw---   [ anon ]
00007f2c06174000     12K -----   [ anon ]
00007f2c06177000   1016K rw---   [ anon ]
00007f2c06275000     12K -----   [ anon ]
00007f2c06278000   1016K rw---   [ anon ]
00007f2c06376000   1468K r---- LC_COLLATE
00007f2c064e5000     12K -----   [ anon ]
00007f2c064e8000   1016K rw---   [ anon ]
00007f2c065e6000     12K -----   [ anon ]
00007f2c065e9000   1016K rw---   [ anon ]
00007f2c066e7000      4K -----   [ anon ]
00007f2c066e8000  25696K rw---   [ anon ]
00007f2c08000000    132K rw---   [ anon ]
00007f2c08021000  65404K -----   [ anon ]
00007f2c0c0c1000  64764K rw---   [ anon ]
00007f2c10000000    132K rw---   [ anon ]
00007f2c10021000  65404K -----   [ anon ]
00007f2c14000000    132K rw---   [ anon ]
00007f2c14021000  65404K -----   [ anon ]
00007f2c18000000    132K rw---   [ anon ]
00007f2c18021000  65404K -----   [ anon ]
00007f2c1c0a6000    108K r--s- nashorn.jar
00007f2c1c0c1000  64764K rw---   [ anon ]
00007f2c20000000    132K rw---   [ anon ]
00007f2c20021000  65404K -----   [ anon ]
00007f2c24000000    132K rw---   [ anon ]
00007f2c24021000  65404K -----   [ anon ]
00007f2c28000000    132K rw---   [ anon ]
00007f2c28021000  65404K -----   [ anon ]
00007f2c2c000000    132K rw---   [ anon ]
00007f2c2c021000  65404K -----   [ anon ]
00007f2c30000000    132K rw---   [ anon ]
00007f2c30021000  65404K -----   [ anon ]
00007f2c34000000    132K rw---   [ anon ]
00007f2c34021000  65404K -----   [ anon ]
00007f2c38000000    132K rw---   [ anon ]
00007f2c38021000  65404K -----   [ anon ]
00007f2c3c000000    132K rw---   [ anon ]
00007f2c3c021000  65404K -----   [ anon ]
00007f2c40000000    132K rw---   [ anon ]
00007f2c40021000  65404K -----   [ anon ]
00007f2c44000000    132K rw---   [ anon ]
00007f2c44021000  65404K -----   [ anon ]
00007f2c48000000    132K rw---   [ anon ]
00007f2c48021000  65404K -----   [ anon ]
00007f2c4c000000    132K rw---   [ anon ]
00007f2c4c021000  65404K -----   [ anon ]
00007f2c50000000    132K rw---   [ anon ]
00007f2c50021000  65404K -----   [ anon ]
00007f2c54000000    132K rw---   [ anon ]
00007f2c54021000  65404K -----   [ anon ]
00007f2c58000000    132K rw---   [ anon ]
00007f2c58021000  65404K -----   [ anon ]
00007f2c5c000000    132K rw---   [ anon ]
00007f2c5c021000  65404K -----   [ anon ]
00007f2c60000000    132K rw---   [ anon ]
00007f2c60021000  65404K -----   [ anon ]
00007f2c64000000    132K rw---   [ anon ]
00007f2c64021000  65404K -----   [ anon ]
00007f2c68000000    132K rw---   [ anon ]
00007f2c68021000  65404K -----   [ anon ]
00007f2c6c000000    132K rw---   [ anon ]
00007f2c6c021000  65404K -----   [ anon ]
00007f2c70000000    132K rw---   [ anon ]
00007f2c70021000  65404K -----   [ anon ]
00007f2c74000000    132K rw---   [ anon ]
00007f2c74021000  65404K -----   [ anon ]
00007f2c78000000    132K rw---   [ anon ]
00007f2c78021000  65404K -----   [ anon ]
00007f2c7c000000    132K rw---   [ anon ]
00007f2c7c021000  65404K -----   [ anon ]
00007f2c80000000    132K rw---   [ anon ]
00007f2c80021000  65404K -----   [ anon ]
00007f2c84000000    132K rw---   [ anon ]
00007f2c84021000  65404K -----   [ anon ]
00007f2c88000000    132K rw---   [ anon ]
00007f2c88021000  65404K -----   [ anon ]
00007f2c8c000000    132K rw---   [ anon ]
00007f2c8c021000  65404K -----   [ anon ]
00007f2c90000000    132K rw---   [ anon ]
00007f2c90021000  65404K -----   [ anon ]
00007f2c94000000    132K rw---   [ anon ]
00007f2c94021000  65404K -----   [ anon ]
00007f2c98000000    132K rw---   [ anon ]
00007f2c98021000  65404K -----   [ anon ]
00007f2c9c008000     16K r--s- jsse.jar
00007f2c9c00c000     16K r--s- ts-execute-service-1.0.jar
00007f2c9c010000     12K r--s- icedtea-sound.jar
00007f2c9c013000     16K r--s- sunpkcs11.jar
00007f2c9c017000    108K r--s- cldrdata.jar
00007f2c9c032000  43484K rw---   [ anon ]
00007f2c9eaa9000   1848K r--s- rt.jar
00007f2c9ec77000  15828K rw---   [ anon ]
00007f2c9fbec000      4K -----   [ anon ]
00007f2c9fbed000   1024K rw---   [ anon ]
00007f2c9fced000      4K -----   [ anon ]
00007f2c9fcee000   1024K rw---   [ anon ]
00007f2c9fdee000      4K -----   [ anon ]
00007f2c9fdef000   1024K rw---   [ anon ]
00007f2c9feef000      4K -----   [ anon ]
00007f2c9fef0000   1024K rw---   [ anon ]
00007f2c9fff0000      4K -----   [ anon ]
00007f2c9fff1000   1024K rw---   [ anon ]
00007f2ca00f1000      4K -----   [ anon ]
00007f2ca00f2000   1024K rw---   [ anon ]
00007f2ca01f2000      4K -----   [ anon ]
00007f2ca01f3000   1024K rw---   [ anon ]
00007f2ca02f3000      4K -----   [ anon ]
00007f2ca02f4000   1024K rw---   [ anon ]
00007f2ca03f4000      4K -----   [ anon ]
00007f2ca03f5000   1024K rw---   [ anon ]
00007f2ca04f5000      4K -----   [ anon ]
00007f2ca04f6000   1024K rw---   [ anon ]
00007f2ca05f6000      4K -----   [ anon ]
00007f2ca05f7000   1024K rw---   [ anon ]
00007f2ca06f7000      4K -----   [ anon ]
00007f2ca06f8000   1024K rw---   [ anon ]
00007f2ca07f8000      4K -----   [ anon ]
00007f2ca07f9000   1024K rw---   [ anon ]
00007f2ca08f9000      4K -----   [ anon ]
00007f2ca08fa000   1024K rw---   [ anon ]
00007f2ca09fa000      4K -----   [ anon ]
00007f2ca09fb000   1024K rw---   [ anon ]
00007f2ca0afb000      4K -----   [ anon ]
00007f2ca0afc000   1024K rw---   [ anon ]
00007f2ca0bfc000      4K -----   [ anon ]
00007f2ca0bfd000   1024K rw---   [ anon ]
00007f2ca0cfd000      4K -----   [ anon ]
00007f2ca0cfe000   1024K rw---   [ anon ]
00007f2ca0dfe000      4K -----   [ anon ]
00007f2ca0dff000   1024K rw---   [ anon ]
00007f2ca0eff000      4K -----   [ anon ]
00007f2ca0f00000   1024K rw---   [ anon ]
00007f2ca1000000  22848K rwx--   [ anon ]
00007f2ca2650000 222912K -----   [ anon ]
00007f2cb0000000  28000K rw---   [ anon ]
00007f2cb1b58000  37536K -----   [ anon ]
00007f2cb4001000     40K r--s- localedata.jar
00007f2cb400b000      4K -----   [ anon ]
00007f2cb400c000   1024K rw---   [ anon ]
00007f2cb410c000      4K -----   [ anon ]
00007f2cb410d000   1024K rw---   [ anon ]
00007f2cb420d000      4K -----   [ anon ]
00007f2cb420e000   1024K rw---   [ anon ]
00007f2cb430e000      4K -----   [ anon ]
00007f2cb430f000   1024K rw---   [ anon ]
00007f2cb440f000      4K -----   [ anon ]
00007f2cb4410000   1024K rw---   [ anon ]
00007f2cb4510000      4K -----   [ anon ]
00007f2cb4511000   1024K rw---   [ anon ]
00007f2cb4611000      4K -----   [ anon ]
00007f2cb4612000   1024K rw---   [ anon ]
00007f2cb4712000      4K -----   [ anon ]
00007f2cb4713000   1024K rw---   [ anon ]
00007f2cb4813000      4K -----   [ anon ]
00007f2cb4814000   1024K rw---   [ anon ]
00007f2cb4914000      4K -----   [ anon ]
00007f2cb4915000   1024K rw---   [ anon ]
00007f2cb4a15000      4K -----   [ anon ]
00007f2cb4a16000   1024K rw---   [ anon ]
00007f2cb4b16000      4K -----   [ anon ]
00007f2cb4b17000   1024K rw---   [ anon ]
00007f2cb4c17000      4K -----   [ anon ]
00007f2cb4c18000   1024K rw---   [ anon ]
00007f2cb4d18000      4K -----   [ anon ]
00007f2cb4d19000   1024K rw---   [ anon ]
00007f2cb4e19000      4K -----   [ anon ]
00007f2cb4e1a000   1024K rw---   [ anon ]
00007f2cb4f1a000      4K -----   [ anon ]
00007f2cb4f1b000   1024K rw---   [ anon ]
00007f2cb501b000      4K -----   [ anon ]
00007f2cb501c000   1024K rw---   [ anon ]
00007f2cb511c000      4K -----   [ anon ]
00007f2cb511d000   1024K rw---   [ anon ]
00007f2cb521d000      4K -----   [ anon ]
00007f2cb521e000   1024K rw---   [ anon ]
00007f2cb531e000      4K -----   [ anon ]
00007f2cb531f000   1024K rw---   [ anon ]
00007f2cb541f000      4K -----   [ anon ]
00007f2cb5420000   1024K rw---   [ anon ]
00007f2cb5520000      4K -----   [ anon ]
00007f2cb5521000   1024K rw---   [ anon ]
00007f2cb5621000      4K -----   [ anon ]
00007f2cb5622000   1024K rw---   [ anon ]
00007f2cb5722000      4K -----   [ anon ]
00007f2cb5723000   1024K rw---   [ anon ]
00007f2cb5823000      4K -----   [ anon ]
00007f2cb5824000   1024K rw---   [ anon ]
00007f2cb5924000      4K -----   [ anon ]
00007f2cb5925000   1024K rw---   [ anon ]
00007f2cb5a25000      4K -----   [ anon ]
00007f2cb5a26000   1024K rw---   [ anon ]
00007f2cb5b26000      4K -----   [ anon ]
00007f2cb5b27000   1024K rw---   [ anon ]
00007f2cb5c27000      4K -----   [ anon ]
00007f2cb5c28000   1024K rw---   [ anon ]
00007f2cb5d28000      4K -----   [ anon ]
00007f2cb5d29000   1024K rw---   [ anon ]
00007f2cb5e29000      4K -----   [ anon ]
00007f2cb5e2a000   1024K rw---   [ anon ]
00007f2cb5f2a000      4K -----   [ anon ]
00007f2cb5f2b000   1024K rw---   [ anon ]
00007f2cb602b000      4K -----   [ anon ]
00007f2cb602c000   1024K rw---   [ anon ]
00007f2cb612c000      4K -----   [ anon ]
00007f2cb612d000   1024K rw---   [ anon ]
00007f2cb622d000      4K -----   [ anon ]
00007f2cb622e000   1024K rw---   [ anon ]
00007f2cb632e000      4K -----   [ anon ]
00007f2cb632f000   1024K rw---   [ anon ]
00007f2cb642f000      4K -----   [ anon ]
00007f2cb6430000   1024K rw---   [ anon ]
00007f2cb6530000      4K -----   [ anon ]
00007f2cb6531000   1024K rw---   [ anon ]
00007f2cb6631000      4K -----   [ anon ]
00007f2cb6632000   1024K rw---   [ anon ]
00007f2cb6732000      4K -----   [ anon ]
00007f2cb6733000   1024K rw---   [ anon ]
00007f2cb6833000      4K -----   [ anon ]
00007f2cb6834000   1024K rw---   [ anon ]
00007f2cb6934000      4K -----   [ anon ]
00007f2cb6935000   1024K rw---   [ anon ]
00007f2cb6a35000      4K -----   [ anon ]
00007f2cb6a36000   1384K rw---   [ anon ]
00007f2cb6b90000   3480K -----   [ anon ]
00007f2cb6ef6000     32K r-x-- libzip.so
00007f2cb6efe000   2044K ----- libzip.so
00007f2cb70fd000      4K r---- libzip.so
00007f2cb70fe000      4K rw--- libzip.so
00007f2cb70ff000     44K r-x-- libnss_files-2.19.so
00007f2cb710a000   2044K ----- libnss_files-2.19.so
00007f2cb7309000      4K r---- libnss_files-2.19.so
00007f2cb730a000      4K rw--- libnss_files-2.19.so
00007f2cb730b000     40K r-x-- libnss_nis-2.19.so
00007f2cb7315000   2044K ----- libnss_nis-2.19.so
00007f2cb7514000      4K r---- libnss_nis-2.19.so
00007f2cb7515000      4K rw--- libnss_nis-2.19.so
00007f2cb7516000     84K r-x-- libnsl-2.19.so
00007f2cb752b000   2044K ----- libnsl-2.19.so
00007f2cb772a000      4K r---- libnsl-2.19.so
00007f2cb772b000      4K rw--- libnsl-2.19.so
00007f2cb772c000      8K rw---   [ anon ]
00007f2cb772e000     28K r-x-- libnss_compat-2.19.so
00007f2cb7735000   2044K ----- libnss_compat-2.19.so
00007f2cb7934000      4K r---- libnss_compat-2.19.so
00007f2cb7935000      4K rw--- libnss_compat-2.19.so
00007f2cb7936000    184K r-x-- libjava.so
00007f2cb7964000   2044K ----- libjava.so
00007f2cb7b63000      4K r---- libjava.so
00007f2cb7b64000      8K rw--- libjava.so
00007f2cb7b66000     60K r-x-- libverify.so
00007f2cb7b75000   2048K ----- libverify.so
00007f2cb7d75000     12K r---- libverify.so
00007f2cb7d78000      4K rw--- libverify.so
00007f2cb7d79000     28K r-x-- librt-2.19.so
00007f2cb7d80000   2044K ----- librt-2.19.so
00007f2cb7f7f000      4K r---- librt-2.19.so
00007f2cb7f80000      4K rw--- librt-2.19.so
00007f2cb7f81000     88K r-x-- libgcc_s.so.1
00007f2cb7f97000   2044K ----- libgcc_s.so.1
00007f2cb8196000      4K rw--- libgcc_s.so.1
00007f2cb8197000   1024K r-x-- libm-2.19.so
00007f2cb8297000   2044K ----- libm-2.19.so
00007f2cb8496000      4K r---- libm-2.19.so
00007f2cb8497000      4K rw--- libm-2.19.so
00007f2cb8498000    944K r-x-- libstdc++.so.6.0.20
00007f2cb8584000   2048K ----- libstdc++.so.6.0.20
00007f2cb8784000     32K r---- libstdc++.so.6.0.20
00007f2cb878c000      8K rw--- libstdc++.so.6.0.20
00007f2cb878e000     84K rw---   [ anon ]
00007f2cb87a3000  12892K r-x-- libjvm.so
00007f2cb943a000   2044K ----- libjvm.so
00007f2cb9639000    652K r---- libjvm.so
00007f2cb96dc000    164K rw--- libjvm.so
00007f2cb9705000    196K rw---   [ anon ]
00007f2cb9736000   1668K r-x-- libc-2.19.so
00007f2cb98d7000   2048K ----- libc-2.19.so
00007f2cb9ad7000     16K r---- libc-2.19.so
00007f2cb9adb000      8K rw--- libc-2.19.so
00007f2cb9add000     16K rw---   [ anon ]
00007f2cb9ae1000     12K r-x-- libdl-2.19.so
00007f2cb9ae4000   2044K ----- libdl-2.19.so
00007f2cb9ce3000      4K r---- libdl-2.19.so
00007f2cb9ce4000      4K rw--- libdl-2.19.so
00007f2cb9ce5000     56K r-x-- libjli.so
00007f2cb9cf3000   2044K ----- libjli.so
00007f2cb9ef2000      4K r---- libjli.so
00007f2cb9ef3000      4K rw--- libjli.so
00007f2cb9ef4000    104K r-x-- libz.so.1.2.8
00007f2cb9f0e000   2044K ----- libz.so.1.2.8
00007f2cba10d000      4K r---- libz.so.1.2.8
00007f2cba10e000      4K rw--- libz.so.1.2.8
00007f2cba10f000     96K r-x-- libpthread-2.19.so
00007f2cba127000   2044K ----- libpthread-2.19.so
00007f2cba326000      4K r---- libpthread-2.19.so
00007f2cba327000      4K rw--- libpthread-2.19.so
00007f2cba328000     16K rw---   [ anon ]
00007f2cba32c000    128K r-x-- ld-2.19.so
00007f2cba34c000      8K r--s- sunec.jar
00007f2cba34e000     20K r--s- sunjce_provider.jar
00007f2cba353000      4K r--s- jaccess.jar
00007f2cba354000      4K r--s- zipfs.jar
00007f2cba355000      8K r--s- dnsns.jar
00007f2cba357000    152K r---- LC_CTYPE
00007f2cba37d000      4K r---- LC_NUMERIC
00007f2cba37e000      4K r---- LC_TIME
00007f2cba37f000      4K r---- LC_MONETARY
00007f2cba380000      4K r---- SYS_LC_MESSAGES
00007f2cba381000      4K r---- LC_PAPER
00007f2cba382000      4K r---- LC_NAME
00007f2cba383000      4K r---- LC_ADDRESS
00007f2cba384000      4K r---- LC_TELEPHONE
00007f2cba385000     28K r--s- gconv-modules.cache
00007f2cba38c000    192K rw---   [ anon ]
00007f2cba3bc000     92K -----   [ anon ]
00007f2cba3d3000    176K rw---   [ anon ]
00007f2cba3ff000     88K -----   [ anon ]
00007f2cba415000    140K rw---   [ anon ]
00007f2cba438000     32K rw-s- 1
00007f2cba440000     12K -----   [ anon ]
00007f2cba443000   1036K rw---   [ anon ]
00007f2cba546000      4K r---- LC_MEASUREMENT
00007f2cba547000      4K r---- LC_IDENTIFICATION
00007f2cba548000      4K rw---   [ anon ]
00007f2cba549000      4K r----   [ anon ]
00007f2cba54a000      8K rw---   [ anon ]
00007f2cba54c000      4K r---- ld-2.19.so
00007f2cba54d000      4K rw--- ld-2.19.so
00007f2cba54e000      4K rw---   [ anon ]
00007fffde609000    132K rw---   [ stack ]
00007fffde6b5000     12K r----   [ anon ]
00007fffde6b8000      8K r-x--   [ anon ]
ffffffffff600000      4K r-x--   [ anon ]
 total          8979528K
